22497,7,1,30,6.4375,0.67708,-0.03,-11.74,-47.52
22498,7,2,30.812,6.9375,2.5868,-0.06,-12.32,-45.16
22499,7,3,31.125,7.125,2.5174,-0.09,-12.56,-35.74
22500,7,4,31.562,7.375,2.4306,-0.12,-12.75,-30.27
22501,7,5,32.438,7.8125,2.3264,-0.18,-13.09,-25.68
22502,7,6,32.875,8,2.3611,-0.09,-13.23,-21.19
22503,7,7,33.375,8.125,2.3264,-0.09,-13.32,-15.14
22504,7,8,34.062,8.4375,2.1528,-0.3,-13.5,-13.23
22505,7,9,34.25,8.5,2.0312,-0.45,-13.57,-11.71
22506,7,10,35.188,8.8125,1.9792,-0.48,-13.65,-6.1
22507,7,11,35.5,8.875,1.9271,-0.51,-13.67,-3.4
22508,7,12,35.812,8.9375,1.9097,-0.42,-13.69,-2.11
22509,7,13,36.75,9.1875,1.8576,-0.57,-13.69,-0.23
22510,7,14,37.062,9.25,1.7882,-0.66,-13.68,1.7
22511,7,15,37.938,9.4375,1.7361,-0.81,-13.66,1.6
22512,7,16,38.188,9.5,1.6667,-0.99,-13.64,2.7
22513,7,17,39,9.6875,1.5799,-1.11,-13.6,3.35
22514,7,18,39.25,9.75,1.4931,-1.35,-13.58,2.65
22515,7,19,39.5,9.75,1.441,-1.38,-13.56,3.49
22516,7,20,40.25,9.9375,1.4062,-1.29,-13.53,2.37
22517,7,21,40.625,10,1.3715,-1.23,-13.49,4.94
22518,7,22,41.312,10.125,1.2847,-1.26,-13.46,2.76
22519,7,23,41.438,10.125,1.2153,-1.35,-13.43,4
22520,7,24,41.938,10.25,1.1458,-1.41,-13.4,2.59
22521,7,25,42.188,10.312,1.1111,-1.32,-13.38,2.71
22522,7,26,42.75,10.438,1.0938,-1.14,-13.35,2.34
22523,7,27,42.938,10.438,1.0764,-1.08,-13.33,2.63
22524,7,28,43.625,10.562,1.1111,-0.78,-13.3,2.52
22525,7,29,43.875,10.625,1.1111,-0.66,-13.28,2.52
22526,7,30,44.375,10.75,1.0764,-0.66,-13.25,2.38
22527,7,31,44.625,10.75,1.059,-0.63,-13.24,2.42
